"codnivel1","codnivel2","codnivel3","codnivel4","codnivel5","codassunto","descassunto"
195,6094,6100,14768,14770,14770,"POR TEMPO DE CONTRIBUIÇÃO"
195,6094,6100,14768,NULL,14768,"PESSOA COM DEFICIÊNCIA"
195,6094,6100,NULL,NULL,6100,"APOSENTADORIA ESPECIAL (ART. 57/8)"
195,6094,6101,14806,NULL,14806,"ADICIONAL DE 25%"
195,6094,6101,14808,NULL,14808,"RURAL (ART. 59/63)"
195,6094,6101,14809,NULL,14809,"URBANO (ART. 60)"
195,6094,6101,NULL,NULL,6101,"AUXÍLIO POR INCAPACIDADE TEMPORÁRIA"
195,6094,6102,NULL,NULL,6102,"SALÁRIO-FAMÍLIA (ART. 65/70)"
195,6094,6103,14827,NULL,14827,"RURAL"
195,6094,6103,14828,14829,14829,"TRABALHADORA AVULSA"
195,6094,6103,14828,14830,14830,"EMPREGADA DOMÉSTICA"
195,6094,6103,14828,14831,14831,"CONTRIBUINTE INDIVIDUAL OU SEGURADA DESEMPREGADA"
195,6094,6103,14828,NULL,14828,"URBANO"
195,6094,6103,NULL,NULL,6103,"SALÁRIO-MATERNIDADE (ART. 71/73)"
195,6094,6104,14810,NULL,14810,"ACIDENTE DE TRABALHO"
195,6094,6104,14811,14812,14812,"ESTUDANTE UNIVERSITÁRIO"
195,6094,6104,14811,14813,14813,"MENOR SOB GUARDA"
195,6094,6104,14811,14814,14814,"ÓBITO DE PAI/MÃE"
195,6094,6104,14811,14815,14815,"ÓBITO DE CÔNJUGE"
195,6094,6104,14811,14816,14816,"ÓBITO DE FILHO/FILHA"
195,6094,6104,14811,14817,14817,"FILHO MAIOR E INVÁLIDO"
195,6094,6104,14811,14824,14824,"ÓBITO DE COMPANHEIRO/COMPANHEIRA"
195,6094,6104,14811,NULL,14811,"RURAL (PENSÃO POR MORTE (ART. 74/9))"
195,6094,6104,14818,14819,14819,"ESTUDANTE UNIVERSITÁRIO"
195,6094,6104,14818,14820,14820,"MENOR SOB GUARDA"
195,6094,6104,14818,14821,14821,"ÓBITO DE PAI/MÃE"
195,6094,6104,14818,14822,14822,"ÓBITO DE CÔNJUGE"
195,6094,6104,14818,14823,14823,"ÓBITO DE COMPANHEIRO/COMPANHEIRA"
195,6094,6104,14818,14825,14825,"ÓBITO DE FILHO/FILHA"
195,6094,6104,14818,14826,14826,"FILHO MAIOR E INVÁLIDO"
195,6094,6104,14818,NULL,14818,"URBANA (PENSÃO POR MORTE (ART. 74/9))"
195,6094,6104,NULL,NULL,6104,"PENSÃO POR MORTE (ART. 74/9)"
195,6094,6105,NULL,NULL,6105,"AUXÍLIO-RECLUSÃO (ART. 80)"
195,6094,6106,NULL,NULL,6106,"PECÚLIOS (ART. 81/5)"
195,6094,6107,6108,NULL,6108,"INCAPACIDADE LABORATIVA PARCIAL"
195,6094,6107,6109,NULL,6109,"INCAPACIDADE LABORATIVA PERMANENTE"
195,6094,6107,6110,NULL,6110,"INCAPACIDADE LABORATIVA TEMPORÁRIA"
195,6094,6107,6111,NULL,6111,"MOVIMENTOS REPETITIVOS/TENOSSINOVITE/LER/DORT"
195,6094,6107,6112,NULL,6112,"REDUÇÃO DA CAPACIDADE AUDITIVA"
195,6094,6107,NULL,NULL,6107,"AUXÍLIO-ACIDENTE (ART. 86)"
195,6094,6113,NULL,NULL,6113,"ABONO DE PERMANÊNCIA EM SERVIÇO (ART. 87)"
195,6094,6115,NULL,NULL,6115,"FERROVIÁRIO"
195,6094,6116,NULL,NULL,6116,"EX-COMBATENTES"
195,6094,6117,NULL,NULL,6117,"RENDA MENSAL VITALÍCIA"
195,6094,6118,NULL,NULL,6118,"APOSENTADORIA POR TEMPO DE CONTRIBUIÇÃO (ART. 55/6)"
195,6094,7757,14807,NULL,14807,"RURAL (ART. 59/63)"
195,6094,7757,NULL,NULL,7757,"AUXÍLIO-DOENÇA ACIDENTÁRIO"
195,6094,10567,NULL,NULL,10567,"APOSENTADORIA POR INVALIDEZ ACIDENTÁRIA"
195,6094,12216,NULL,NULL,12216,"SEGURO-DEFESO AO PESCADO ARTESANAL PROFISSIONAL"
195,6094,NULL,NULL,NULL,6094,"BENEFÍCIOS EM ESPÉCIE"
195,6119,6120,6121,NULL,6121,"RMI PELO ART. 202 CF/88 (MÉDIA DOS 36 ÚLTIMOS SALÁRIOS-DE-CONTRIBUIÇÃO)"
195,6119,6120,6122,NULL,6122,"RMI PELO ART. 1º DA LEI 6.423/77 - ÍNDICES DE ATUALIZAÇÃO DOS 24 1ºS SALÁRIOS-DE-CONTRIBUIÇÃO, ANTERIORES AOS 12 ÚLTIMOS)"
195,6119,6120,6123,NULL,6123,"RMI PELA EQUIVALÊNCIA ENTRE SALÁRIO-DE-BENEFÍCIO E SALÁRIO-DE-CONTRIBUIÇÃO"
195,6119,6120,6124,NULL,6124,"RMI SEM INCIDÊNCIA DE TETO LIMITADOR"
195,6119,6120,6125,NULL,6125,"RMI DA PENSÃO DE DEPENDENTE DE EX-COMBATENTE"
195,6119,6120,6126,NULL,6126,"BENEFÍCIO MÍNIMO A PARTIR DA CF/88 (ART. 201, § 2º CF/88)"
195,6119,6120,6127,11940,11940,"INCLUSÃO DO 13º SALÁRIO (GRATIFICAÇÃO NATALINA) NO PBC"
195,6119,6120,6127,NULL,6127,"PARCELAS E ÍNDICES DE CORREÇÃO DO SALÁRIO-DE-CONTRIBUIÇÃO"
195,6119,6120,6128,NULL,6128,"LIMITAÇÃO DO SALÁRIO-DE-BENEFÍCIO E DA RENDA MENSAL INICIAL"
195,6119,6120,6129,NULL,6129,"RMI CUJA SALÁRIO-DE-BENEFÍCIO SUPERA MENOR VALOR TETO"
195,6119,6120,6130,NULL,6130,"ESCALA DE SALÁRIO-BASE"
195,6119,6120,6131,NULL,6131,"CONTRIBUIÇÃO SOBRE VINTE SALÁRIOS MÍNIMOS"
195,6119,6120,6132,NULL,6132,"CÁLCULO DO BENEFÍCIO DE ACORDO COM A SISTEMÁTICA ANTERIOR À LEI 9.876/99"
195,6119,6120,6133,NULL,6133,"IRSM DE FEVEREIRO DE 1994(39,67%)"
195,6119,6120,6134,NULL,6134,"ALTERAÇÃO DO COEFICIENTE DE CÁLCULO DE PENSÃO"
195,6119,6120,6135,NULL,6135,"ALTERAÇÃO DO COEFICIENTE DE CÁLCULO DO BENEFÍCIO"
195,6119,6120,6136,NULL,6136,"CÁLCULO DO BENEFÍCIO DE SEGURADO ESPECIAL DE ACORDO COM A LEI 9.876/99"
195,6119,6120,6137,NULL,6137,"CÁLCULO DO FATOR PREVIDENCIÁRIO - LEI 9.876/99"
195,6119,6120,11941,NULL,11941,"ART. 26 DA LEI 8.870/1994"
195,6119,6120,11942,NULL,11942,"ART. 29, § 5º, DA LEI 8.213/1991"
195,6119,6120,11943,NULL,11943,"ART. 29, II, DA LEI 8.213/1991"
195,6119,6120,11944,NULL,11944,"ALTERAÇÃO DO TETO MÁXIMO PARA O VALOR DO BENEFÍCIO PREVIDENCIÁRIO DO RGPS (EC 20 E 41)"
195,6119,6120,14837,NULL,14837,"CÁLCULO DO BENEFÍCIO COM BASE NA REGRA DEFINITIVA PREVISTA NO ART. 29 DA LEI 8.213/1991, QUANDO MAIS FAVORÁVEL QUE A REGRA DE TRANSIÇÃO CONTIDA NO ART. 3º DA LEI 9.876/1999"
195,6119,6120,NULL,NULL,6120,"RMI - RENDA MENSAL INICIAL"
195,6119,6138,6139,NULL,6139,"REAJUSTE PELA SÚMULA 260 DO TFR"
195,6119,6138,6140,NULL,6140,"ART. 58 ADCT DA CF/88"
195,6119,6138,6141,NULL,6141,"UTILIZAÇÃO DO PNS NO REAJUSTE DE BENEFÍCIOS"
195,6119,6138,6142,NULL,6142,"MANUTENÇÃO DO BENEFÍCIO PELA EQUIVALÊNCIA SALARIAL"
195,6119,6138,6143,NULL,6143,"EXPURGOS INFLACIONÁRIOS SOBRE OS BENEFÍCIOS"
195,6119,6138,6144,NULL,6144,"SALÁRIO MÍNIMO DE NCZ$ 120,00 PARA JUNHO/89"
195,6119,6138,6145,NULL,6145,"REAJUSTE DE 147%"
195,6119,6138,6146,NULL,6146,"REAJUSTAMENTO PELO IGP-DI"
195,6119,6138,6147,NULL,6147,"APLICAÇÃO DE COEFICIENTE DE CÁLCULO DIVERSO DO FIXADO NA LEI N.º 8.213/91"
195,6119,6138,6148,NULL,6148,"REAJUSTE APLICADO AO SALÁRIO MÍNIMO EM SETEMBRO/94"
195,6119,6138,6149,11945,11945,"REVISÃO DO VALOR DO BENEFÍCIO NO PRIMEIRO REAJUSTE APÓS A CONCESSÃO (ART. 21, § 3º, DA LEI 8.880/1994)"
195,6119,6138,6149,NULL,6149,"SISTEMÁTICA DE CONVERSÃO DOS BENEFÍCIOS PREVIDENCIÁRIOS EM URVS"
195,6119,6138,6150,NULL,6150,"REAJUSTAMENTO PELO INPC"
195,6119,6138,6151,NULL,6151,"ART. 144 DA LEI 8.213/91 E/OU DIFERENÇAS DECORRENTES"
195,6119,6138,6152,NULL,6152,"GRATIFICAÇÃO NATALINA A PARTIR DA CF/88 (ART. 201, § 6º CF/88)"
195,6119,6138,6153,NULL,6153,"ABONO DA LEI 8.178/91"
195,6119,6138,6154,NULL,6154,"ÍNDICE DE 4,02% DA LEI 8.222/91"
195,6119,6138,6155,NULL,6155,"DESCONTO DO DL 1.910/81"
195,6119,6138,6156,NULL,6156,"DESCONTOS DOS BENEFÍCIOS"
195,6119,6138,6157,NULL,6157,"CORREÇÃO MONETÁRIA PELA SÚMULA 71 TFR"
195,6119,6138,6158,NULL,6158,"CORREÇÃO MONETÁRIA DE BENEFÍCIO PAGO COM ATRASO"
195,6119,6138,6159,NULL,6159,"REAJUSTE CONFORME PORTARIA MPAS 714/1993"
195,6119,6138,NULL,NULL,6138,"REAJUSTES E REVISÕES ESPECÍFICOS"
195,6119,14836,NULL,NULL,14836,"CÁLCULO DO BENEFÍCIO COM BASE NA REGRA DEFINITIVA PREVISTA NO ART. 29 DA LEI 8.213/1991, QUANDO MAIS FAVORÁVEL QUE A REGRA DE TRANSIÇÃO CONTIDA NO ART. 3º DA LEI 9.876/1999"
195,6119,15222,NULL,NULL,15222,"REVISÃO DA VIDA TODA (TEMA 1102 DE REPERCUSSÃO GERAL)"
195,6119,NULL,NULL,NULL,6119,"RMI - RENDA MENSAL INICIAL, REAJUSTES E REVISÕES ESPECÍFICAS"
195,6160,6161,NULL,NULL,6161,"HABILITAÇÃO E REABILITAÇÃO PROFISSIONAL"
195,6160,6162,NULL,NULL,6162,"DECADÊNCIA/PRESCRIÇÃO"
195,6160,6164,NULL,NULL,6164,"DECLARAÇÃO DE AUSÊNCIA"
195,6160,6165,NULL,NULL,6165,"ATIVIDADE CONCOMITANTE"
195,6160,6166,NULL,NULL,6166,"RENÚNCIA AO BENEFÍCIO"
195,6160,6167,NULL,NULL,6167,"DEMONSTRATIVO DAS IMPORTÂNCIAS PAGAS"
195,6160,6168,NULL,NULL,6168,"PERÍODOS DE CARÊNCIA"
195,6160,6169,NULL,NULL,6169,"LIMITE MÍNIMO DE IDADE"
195,6160,6170,NULL,NULL,6170,"PERDA DA QUALIDADE DE SEGURADO"
195,6160,6171,NULL,NULL,6171,"INCLUSÃO DE DEPENDENTE"
195,6160,6172,NULL,NULL,6172,"REGRA DE TRANSIÇÃO PARA APOSENTADORIA - ""PEDÁGIO"""
195,6160,10879,NULL,NULL,10879,"LIMITE DE RENDA FAMILIAR"
195,6160,NULL,NULL,NULL,6160,"DISPOSIÇÕES DIVERSAS RELATIVAS ÀS PRESTAÇÕES"
195,6173,6174,NULL,NULL,6174,"DATA DE INÍCIO DE BENEFÍCIO (DIB)"
195,6173,6175,NULL,NULL,6175,"CUMULAÇÃO"
195,6173,6176,NULL,NULL,6176,"PARCELAS DE BENEFÍCIO NÃO PAGAS"
195,6173,6177,NULL,NULL,6177,"CONCESSÃO"
195,6173,6178,NULL,NULL,6178,"RESTABELECIMENTO"
195,6173,6179,NULL,NULL,6179,"CONVERSÃO"
195,6173,14832,NULL,NULL,14832,"DESCONTOS INDEVIDOS"
195,6173,14833,14834,NULL,14834,"VALORES ANTECIPADOS NA TUTELA POSTERIORMENTE REVOGADA"
195,6173,14833,14835,NULL,14835,"AÇÃO REGRESSIVA"
195,6173,14833,NULL,NULL,14833,"RESTITUIÇÃO AO ERÁRIO"
195,6173,NULL,NULL,NULL,6173,"PEDIDOS GENÉRICOS RELATIVOS AOS BENEFÍCIOS EM ESPÉCIE"
195,6181,6182,NULL,NULL,6182,"AVERBAÇÃO/CÔMPUTO/CONVERSÃO DE TEMPO DE SERVIÇO ESPECIAL"
195,6181,6183,NULL,NULL,6183,"AVERBAÇÃO/CÔMPUTO DE TEMPO DE SERVIÇO DE SEGURADO ESPECIAL (REGIME DE ECONOMIA FAMILIAR)"
195,6181,6184,NULL,NULL,6184,"AVERBAÇÃO/CÔMPUTO DE TEMPO DE SERVIÇO  RURAL (EMPREGADO/EMPREGADOR)"
195,6181,6185,NULL,NULL,6185,"AVERBAÇÃO/CÔMPUTO DO TEMPO DE SERVIÇO COMO ALUNO APRENDIZ"
195,6181,6186,NULL,NULL,6186,"AVERBAÇÃO/CÔMPUTO DO TEMPO DE SERVIÇO MILITAR"
195,6181,6187,NULL,NULL,6187,"AVERBAÇÃO/CÔMPUTO DE TEMPO DE SERVIÇO DE EMPREGADO DOMÉSTICO"
195,6181,6188,NULL,NULL,6188,"AVERBAÇÃO/CÔMPUTO DE TEMPO DE SERVIÇO URBANO"
195,6181,6189,NULL,NULL,6189,"CERTIDÃO DE TEMPO DE SERVIÇO"
195,6181,6190,NULL,NULL,6190,"CONTAGEM RECÍPROCA DE TEMPO DE SERVIÇO"
195,6181,14838,NULL,NULL,14838,"AVERBAÇÃO/CÔMPUTO DE TEMPO DE SERVIÇO COM BASE EM SENTENÇA TRABALHISTA HOMOLOGATÓRIA DE ACORDO"
195,6181,14839,NULL,NULL,14839,"AVERBAÇÃO/CÔMPUTO DE AUXÍLIO DOENÇA NÃO ACIDENTÁRIO COMO TEMPO DE SERVIÇO"
195,6181,NULL,NULL,NULL,6181,"TEMPO DE SERVIÇO"
195,NULL,NULL,NULL,NULL,195,"DIREITO PREVIDENCIÁRIO"
287,3369,3370,NULL,NULL,3370,"HOMICÍDIO SIMPLES"
287,3369,3371,NULL,NULL,3371,"HOMICÍDIO PRIVILEGIADO"
287,3369,3372,NULL,NULL,3372,"HOMICÍDIO QUALIFICADO"
287,3369,3373,NULL,NULL,3373,"INDUZIMENTO, INSTIGAÇÃO OU AUXÍLIO A SUICÍDIO"
287,3369,3375,NULL,NULL,3375,"INFANTICÍDIO"
287,3369,10915,10917,NULL,10917,"ABORTO PROVOCADO PELA GESTANTE OU COM O SEU CONSENTIMENTO"
287,3369,10915,10918,NULL,10918,"ABORTO PROVOCADO POR TERCEIRO"
287,3369,10915,10919,NULL,10919,"ABORTO QUALIFICADO"
287,3369,10915,NULL,NULL,10915,"ABORTO"
287,3369,12091,NULL,NULL,12091,"FEMINICÍDIO"
287,3369,12130,NULL,NULL,12130,"HOMICÍDIO AGRAVADO PELA PRÁTICA DE  EXTERMÍNIO DE SERES HUMANOS"
287,3369,15177,NULL,NULL,15177,"HOMICÍDIO QUALIFICADO CONTRA MENOR DE 14 ANOS (LEI HENRY BOREL)"
287,3369,NULL,NULL,NULL,3369,"CRIMES CONTRA A VIDA"
287,3385,3386,NULL,NULL,3386,"LEVE"
287,3385,3387,NULL,NULL,3387,"SEGUIDA DE MORTE"
287,3385,5556,NULL,NULL,5556,"GRAVE"
287,3385,5557,NULL,NULL,5557,"GRAVÍSSIMA"
287,3385,5558,NULL,NULL,5558,"PRIVILEGIADA"
287,3385,5560,12194,NULL,12194,"CONTRA A MULHER"
287,3385,5560,12195,NULL,12195,"CONTRA PESSOAS NÃO IDENTIFICADAS COMO MULHER"
287,3385,5560,NULL,NULL,5560,"DECORRENTE DE VIOLÊNCIA DOMÉSTICA"
287,3385,14943,NULL,NULL,14943,"LESÃO COMETIDA EM RAZÃO DA CONDIÇÃO DE MULHER"
287,3385,NULL,NULL,NULL,3385,"LESÃO CORPORAL"
287,3388,3389,NULL,NULL,3389,"PERIGO DE CONTÁGIO DE MOLÉSTIA GRAVE"
287,3388,3390,NULL,NULL,3390,"PERIGO PARA A VIDA OU SAÚDE DE OUTREM"
287,3388,3391,NULL,NULL,3391,"ABANDONO DE INCAPAZ"
287,3388,3392,NULL,NULL,3392,"OMISSÃO DE SOCORRO"
287,3388,5911,NULL,NULL,5911,"PERIGO DE CONTÁGIO VENÉREO"
287,3388,10508,NULL,NULL,10508,"MAUS TRATOS"
287,3388,10509,NULL,NULL,10509,"EXPOSIÇÃO OU ABANDONO DE RECÉM NASCIDO"
287,3388,14690,NULL,NULL,14690,"CONDICIONAMENTO DE ATENDIMENTO MÉDICO HOSPITALAR EMERGENCIAL"
287,3388,NULL,NULL,NULL,3388,"PERICLITAÇÃO DA VIDA E DA SAÚDE"
287,3393,NULL,NULL,NULL,3393,"RIXA"
287,3394,3395,NULL,NULL,3395,"CALÚNIA"
287,3394,3396,NULL,NULL,3396,"DIFAMAÇÃO"
287,3394,3397,12542,NULL,12542,"REAL"
287,3394,3397,12543,14100,14100,"(FATO ATÉ 10/01/2023) INJÚRIA PRECONCEITUOSA EM RAZÃO DE RAÇA"
287,3394,3397,12543,14101,14101,"(FATO ATÉ 10/01/2023) INJÚRIA PRECONCEITUOSA EM RAZÃO DE COR"
287,3394,3397,12543,14102,14102,"(FATO ATÉ 10/01/2023) INJÚRIA PRECONCEITUOSA EM RAZÃO DE ETNIA"
287,3394,3397,12543,14103,14103,"(FATO ATÉ 10/01/2023) INJÚRIA PRECONCEITUOSA EM RAZÃO DE ORIGEM"
287,3394,3397,12543,14104,14104,"CONDIÇÃO DE PESSOA IDOSA"
287,3394,3397,12543,14105,14105,"CONDIÇÃO DE PESSOA PORTADORA DE DEFICIÊNCIA"
287,3394,3397,12543,14106,14106,"(FATO ATÉ 10/01/2023) INJÚRIA PRECONCEITUOSA EM RAZÃO DE ORIENTAÇÃO SEXUAL"
287,3394,3397,12543,14107,14107,"(FATO ATÉ 10/01/2023) INJÚRIA PRECONCEITUOSA EM RAZÃO DE IDENTIDADE DE GÊNERO"
287,3394,3397,12543,15126,15126,"RELIGIÃO"
287,3394,3397,12543,NULL,12543,"PRECONCEITUOSA"
287,3394,3397,12544,NULL,12544,"SIMPLES"
287,3394,3397,NULL,NULL,3397,"INJÚRIA"
287,3394,NULL,NULL,NULL,3394,"CRIMES CONTRA A HONRA"
287,3400,3401,NULL,NULL,3401,"CONSTRANGIMENTO ILEGAL"
287,3400,3402,NULL,NULL,3402,"AMEAÇA"
287,3400,3403,NULL,NULL,3403,"SEQÜESTRO E CÁRCERE PRIVADO"
287,3400,3404,NULL,NULL,3404,"REDUÇÃO A CONDIÇÃO ANÁLOGA À DE ESCRAVO"
287,3400,14659,14660,NULL,14660,"REMOÇÃO DE ÓRGÃO"
287,3400,14659,14661,NULL,14661,"SUBMISSÃO À CONDIÇÃO ANÁLOGA À DE ESCRAVO"
287,3400,14659,14662,NULL,14662,"SERVIDÃO"
287,3400,14659,14663,NULL,14663,"ADOÇÃO ILEGAL"
287,3400,14659,14664,NULL,14664,"EXPLORAÇÃO SEXUAL"
287,3400,14659,NULL,NULL,14659,"TRÁFICO INTERNO DE PESSOA"
287,3400,14665,14666,NULL,14666,"EXPLORAÇÃO SEXUAL"
287,3400,14665,14667,NULL,14667,"ADOÇÃO ILEGAL"
287,3400,14665,14668,NULL,14668,"SERVIDÃO"
287,3400,14665,14669,NULL,14669,"SUBMISSÃO À CONDIÇÃO ANÁLOGA À DE ESCRAVO"
287,3400,14665,14670,NULL,14670,"REMOÇÃO DE ÓRGÃO"
287,3400,14665,NULL,NULL,14665,"TRÁFICO INTERNACIONAL DE PESSOA"
287,3400,14684,NULL,NULL,14684,"PERSEGUIÇÃO"
287,3400,14942,NULL,NULL,14942,"VIOLÊNCIA PSICOLÓGICA CONTRA A MULHER"
287,3400,NULL,NULL,NULL,3400,"CRIMES CONTRA A LIBERDADE PESSOAL"
287,3405,3406,NULL,NULL,3406,"VIOLAÇÃO DE DOMICÍLIO"
287,3405,NULL,NULL,NULL,3405,"CRIMES CONTRA A INVIOLABILIDADE DE DOMICÍLIO"
287,3407,3408,NULL,NULL,3408,"VIOLAÇÃO DE CORRESPONDÊNCIA"
287,3407,3409,NULL,NULL,3409,"SONEGAÇÃO OU DESTRUIÇÃO DE CORRESPONDÊNCIA"
287,3407,3410,NULL,NULL,3410,"VIOLAÇÃO DE COMUNICAÇÃO TELEGRÁFICA, RADIOELÉTRICA OU TELEFÔNICA"
287,3407,3411,NULL,NULL,3411,"VIOLAÇÃO DE CORRESPONDÊNCIA COMERCIAL"
287,3407,NULL,NULL,NULL,3407,"CRIMES CONTRA A INVIOLABILIDADE DE CORRESPONDÊNCIA"
287,3412,3413,NULL,NULL,3413,"DIVULGAÇÃO DE SEGREDO"
287,3412,3414,NULL,NULL,3414,"VIOLAÇÃO DO SEGREDO PROFISSIONAL"
287,3412,11978,NULL,NULL,11978,"INVASÃO DE DISPOSITIVO INFORMÁTICO"
287,3412,NULL,NULL,NULL,3412,"CRIMES CONTRA A INVIOLABILIDADE DE SEGREDO"
287,3415,3416,NULL,NULL,3416,"FURTO"
287,3415,3417,NULL,NULL,3417,"FURTO QUALIFICADO"
287,3415,3418,NULL,NULL,3418,"FURTO DE COISA COMUM"
287,3415,3419,NULL,NULL,3419,"ROUBO"
287,3415,3420,NULL,NULL,3420,"EXTORSÃO"
287,3415,3421,NULL,NULL,3421,"EXTORSÃO MEDIANTE SEQÜESTRO"
287,3415,3422,NULL,NULL,3422,"EXTORSÃO INDIRETA"
287,3415,3423,NULL,NULL,3423,"ALTERAÇÃO DE LIMITES"
287,3415,3424,NULL,NULL,3424,"USURPAÇÃO DE ÁGUAS"
287,3415,3425,NULL,NULL,3425,"ESBULHO POSSESSÓRIO"
287,3415,3426,NULL,NULL,3426,"DANO"
287,3415,3427,NULL,NULL,3427,"INTRODUÇÃO OU ABANDONO DE ANIMAIS EM PROPRIEDADE ALHEIA"
287,3415,3428,NULL,NULL,3428,"DANO EM COISA DE VALOR ARTÍSTICO, ARQUEOLÓGICO OU HISTÓRICO"
287,3415,3429,NULL,NULL,3429,"ALTERAÇÃO DE LOCAL ESPECIALMENTE PROTEGIDO"
287,3415,3430,NULL,NULL,3430,"APROPRIAÇÃO INDÉBITA PREVIDENCIÁRIA"
287,3415,3431,NULL,NULL,3431,"ESTELIONATO"
287,3415,3432,NULL,NULL,3432,"ESTELIONATO MAJORADO"
287,3415,3433,NULL,NULL,3433,"OUTRAS FRAUDES"
287,3415,3434,NULL,NULL,3434,"FRAUDE À EXECUÇÃO"
287,3415,3435,NULL,NULL,3435,"RECEPTAÇÃO"
287,3415,3436,NULL,NULL,3436,"APROPRIAÇÃO INDÉBITA"
287,3415,3437,NULL,NULL,3437,"APROPRIAÇÃO DE COISA HAVIDA POR ERRO, CASO FORTUITO OU FORÇA DA NATUREZA"
287,3415,5564,NULL,NULL,5564,"FURTO PRIVILEGIADO"
287,3415,5565,NULL,NULL,5565,"FURTO DE VEÍCULO AUTOMOTOR A SER TRANSPORTADO PARA OUTRO ESTADO OU EXTERIOR"
287,3415,5566,NULL,NULL,5566,"ROUBO MAJORADO"
287,3415,5567,NULL,NULL,5567,"LATROCÍNIO"
287,3415,5568,NULL,NULL,5568,"EXTORSÃO MEDIANTE SEQÜESTRO SEGUIDA DE MORTE"
287,3415,5569,NULL,NULL,5569,"EXTORSÃO MEDIANTE SEQUESTRO SEGUIDA DE LESÃO CORPORAL GRAVE"
287,3415,5570,NULL,NULL,5570,"SUPRESSÃO OU ALTERAÇÃO DE MARCA EM ANIMAIS"
287,3415,5571,NULL,NULL,5571,"DANO QUALIFICADO"
287,3415,5572,NULL,NULL,5572,"APROPRIAÇÃO DE TESOURO"
287,3415,5573,NULL,NULL,5573,"APROPRIAÇÃO DE COISA ACHADA"
287,3415,5835,NULL,NULL,5835,"DISPOSIÇÃO DE COISA ALHEIA COMO PRÓPRIA"
287,3415,5836,NULL,NULL,5836,"ALIENAÇÃO OU ONERAÇÃO FRAUDULENTA DE COISA PRÓPRIA"
287,3415,5837,NULL,NULL,5837,"DEFRAUDAÇÃO DE PENHOR"
287,3415,5838,NULL,NULL,5838,"FRAUDE NA ENTREGA DE COISA"
287,3415,5839,NULL,NULL,5839,"FRAUDE PARA RECEBIMENTO DE INDENIZAÇÃO OU VALOR DE SEGURO"
287,3415,5840,NULL,NULL,5840,"FRAUDE NO PAGAMENTO POR MEIO DE CHEQUE"
287,3415,5841,NULL,NULL,5841,"DUPLICATA SIMULADA"
287,3415,5842,NULL,NULL,5842,"ABUSO DE INCAPAZES"
287,3415,5843,NULL,NULL,5843,"INDUZIMENTO À ESPECULAÇÃO"
287,3415,5844,NULL,NULL,5844,"FRAUDE NO COMÉRCIO"
287,3415,5845,NULL,NULL,5845,"FRAUDES E ABUSOS NA FUNDAÇÃO OU ADMINISTRAÇÃO DE SOCIEDADE POR AÇÕES"
287,3415,5846,NULL,NULL,5846,"EMISSÃO IRREGULAR DE CONHECIMENTO DE DEPÓSITO OU ""WARRANT"""
287,3415,5847,NULL,NULL,5847,"RECEPTAÇÃO QUALIFICADA"
287,3415,11959,NULL,NULL,11959,"RECEPTAÇÃO CULPOSA"
287,3415,14692,NULL,NULL,14692,"ESTELIONATO CONTRA IDOSO"
287,3415,14698,NULL,NULL,14698,"DANO QUALIFICADO CONTRA A ADMINISTRAÇÃO PÚBLICA"
287,3415,15410,NULL,NULL,15410,"FRAUDES EM OPERAÇÕES COM ATIVOS VIRTUAIS, VALORES MOBILIÁRIOS OU ATIVOS FINANCEIROS"
287,3415,NULL,NULL,NULL,3415,"CRIMES CONTRA O PATRIMÔNIO"
287,3442,3443,NULL,NULL,3443,"VIOLAÇÃO DE DIREITO AUTORAL"
287,3442,NULL,NULL,NULL,3442,"CRIMES CONTRA A PROPRIEDADE INTELECTUAL"
287,3445,3446,NULL,NULL,3446,"ATENTADO CONTRA A LIBERDADE DE TRABALHO"
287,3445,3447,NULL,NULL,3447,"ATENTADO CONTRA A LIBERDADE DE CONTRATO DE TRABALHO E BOICOTAGEM VIOLENTA"
287,3445,3448,NULL,NULL,3448,"ATENTADO CONTRA A LIBERDADE DE ASSOCIAÇÃO"
287,3445,3449,NULL,NULL,3449,"PARALISAÇÃO DE TRABALHO, SEGUIDA DE VIOLÊNCIA OU PERTURBAÇÃO DA ORDEM"
287,3445,3450,NULL,NULL,3450,"PARALISAÇÃO DE TRABALHO DE INTERESSE COLETIVO"
287,3445,3451,NULL,NULL,3451,"INVASÃO DE ESTABELECIMENTO INDUSTRIAL, COMERCIAL OU AGRÍCOLA. SABOTAGEM"
287,3445,3452,NULL,NULL,3452,"FRUSTRAÇÃO DE DIREITOS ASSEGURADOS POR LEI TRABALHISTA"
287,3445,3453,NULL,NULL,3453,"EXERCÍCIO DE ATIVIDADE COM INFRAÇÃO DE DECISÃO ADMINISTRATIVA"
287,3445,3454,NULL,NULL,3454,"ALICIAMENTO PARA FINS DE EMIGRAÇÃO"
287,3445,3455,NULL,NULL,3455,"ALICIAMENTO DE TRABALHADORES DE UM LOCAL PARA OUTRO DO TERRITÓRIO NACIONAL"
287,3445,3456,NULL,NULL,3456,"FRUSTRAÇÃO DE LEI SOBRE A NACIONALIZAÇÃO DO TRABALHO"
287,3445,NULL,NULL,NULL,3445,"CRIMES CONTRA A ORGANIZAÇÃO DO TRABALHO"
287,3457,3458,NULL,NULL,3458,"DESTRUIÇÃO / SUBRAÇÃO / OCULTAÇÃO DE CADÁVER"
